"id","name","location","fullAddress","description","history","image","liveUrl","channelId","heroImages","gallery","rating","reviewsCount","category","liveStatus","openTime","phone","website","mapUrl","viewers","isLive","userId","createdAt","updatedAt","poojaCommissionRate","productCommissionRate","templeId","slug","isActive","accountHolderName","accountNumber","bankName","ifscCode","upiId","subdomain","urlType","pickupLocation","isPrimaryLive","operatingHours"
"cmnojzkfb00dql0g7zlsi5s93","Shri Maruti Temple, Panaji","Panaji (Panjim), Goa,","Altinho Hill, Mala, Panaji, Goa – 403001, India","Shri Maruti Temple is a well-known and vibrant temple located on Altinho Hill in Panaji, offering a scenic view of the city. Dedicated to Lord Hanuman, the temple is easily recognizable by its bright orange-colored idol and striking architecture.

The temple holds great spiritual importance among locals and is especially crowded on Tuesdays and Saturdays, which are considered auspicious for Lord Hanuman. Devotees visit to seek strength, courage, and protection from negative energies.

Its elevated location and peaceful surroundings make it not only a place of worship but also a popular spot for visitors looking to experience both devotion and panoramic views of Panaji.",,"/uploads/temples/1775562407837-cropped-image.jpg",,,"[]",,"4.5","0","Hanuman","false","","1212121212","https://marutitemple.in","https://maps.google.com/?q=Maruti+Temple+Panaji+Goa","","false","cmnojzkfb00dpl0g7oeon36x9","2026-04-07 11:46:04.199","2026-04-18 04:58:01.377","5","10","TMP-RRRYRN","shri-maruti-temple-panaji","true",,,,,,"shri-maruti-temple-panaji","slug","TEMPLE_CCL2O","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""07:00 AM"",""active"":true},{""end"":""08:30 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnokd29u00dsl0g7x1lbzkd2","Shree Somnath Temple","Veraval, Gujarat","Prabhas Patan, Somnath, Gir Somnath District, Gujarat – 362268, India","Shree Somnath Temple is one of the most sacred and ancient temples of Lord Shiva, located on the western coast of Gujarat near the Arabian Sea. It is the first among the twelve Jyotirlingas, making it a highly significant pilgrimage site for Hindus.

The temple has a rich history of destruction and reconstruction, symbolizing resilience and faith. It is believed to have been rebuilt several times, with the current structure completed in 1951 under the guidance of Sardar Vallabhbhai Patel.

Built in the Chalukya style of architecture, the temple stands majestically by the sea, offering a spiritually uplifting atmosphere. The continuous sound of waves and the divine ambiance make it a powerful place for devotion and inner peace.

Thousands of devotees visit daily to seek blessings, especially during festivals like Mahashivratri and Kartik Purnima.",,"/uploads/temples/1775563107057-cropped-image.jpg","https://www.youtube.com/watch?v=vWPHRNjVeQo","","[""/uploads/temples/1775563107066-cropped-image.jpg""]",,"4.5","0","Lord Shiva","true","","1212121212","https://somnath.org","https://maps.google.com/?q=Somnath+Temple+Gujarat","","true","cmnokd29u00drl0g7w4xedhix","2026-04-07 11:56:33.859","2026-04-18 04:57:55.901","5","10","TMP-ALPB46","shree-somnath-temple","false",,,,,,"shree-somnath-temple","slug","TEMPLE_9BKVL","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:00 AM"",""active"":true},{""end"":""10:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnol7d1000dul0g7enfqfqqi","Shri Brahmadev Ji Temple","Brahma Karmali (near Valpoi), Goa","Brahma-Karmali, Nagargao Village, Sattari Taluka, North Goa – 403506, India","Shri Brahmadev Ji Temple is one of the rare temples in India dedicated to Lord Brahma, the creator in the Hindu Trinity. Located in the quiet village of Brahma-Karmali in Sattari, Goa, the temple holds immense historical and spiritual importance.

The temple houses a unique 12th-century idol carved from black basalt stone during the Kadamba period. The idol depicts Lord Brahma with a beard in Trimurti form, symbolizing Brahma, Vishnu, and Mahesh.

Surrounded by dense greenery and serene natural surroundings, the temple offers a peaceful spiritual experience. It is believed that the idol was moved here centuries ago to protect it during invasions, adding to its historical significance.

This temple is considered one of the very few Brahma temples in India, making it a unique pilgrimage destination for devotees and history enthusiasts alike.",,"/uploads/temples/1775564407400-cropped-image.jpg",,,"[""/uploads/temples/1775564407405-cropped-image.jpg""]",,"4.5","0","Lord Brahma","false","","1234512345","https://bramhadev.in","https://maps.google.com/?q=Brahma+Karmali+Temple+Goa","","false","cmnol7d1000dtl0g7i6acdym8","2026-04-07 12:20:07.476","2026-04-18 04:57:01.463","5","10","TMP-XY29BF","shri-brahmadev-ji-temple","true",,,,,,"shri-brahmadev-ji-temple","slug","TEMPLE_T7ZY8","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""07:00 AM"",""active"":true},{""end"":""09:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnolt6wt00dwl0g7v3lpii0x","Shree Kamakshi Temple","Shiroda, Goa","Thal, Shiroda, Ponda Taluka, South Goa – 403103, India","Shri Kamakshi Temple is one of the most important and revered temples in Goa, located amidst the scenic hills of Shiroda village. The temple was built in the late 16th century and is dedicated to Goddess Kamakshi, a powerful form of Shakti symbolizing strength, compassion, and protection.

Originally, the deity was worshipped in Raia, but during the Portuguese period, the idol was safely moved to Shiroda to preserve it from destruction. The temple features traditional Goan architecture with a grand Mahadwar (entrance gate), a tall दीपस्तंभ (lamp tower), and a serene temple tank.

The temple complex also houses other deities like Shantadurga, Lakshmi Narayan, and Rayeshwar, making it a spiritually rich destination. Major festivals like Navratri, Jatra, and Amavasya palanquin processions attract thousands of devotees seeking blessings and peace.",,"/uploads/temples/1775565425903-cropped-image.jpg",,,"[""/uploads/temples/1775565425908-cropped-image.jpg""]",,"4.5","0","Kamakshi","false","","1212121212","https://shreekamakshisaunsthan.org","https://maps.google.com/?q=Shri+Kamakshi+Temple+Shiroda+Goa","","false","cmnolt6wt00dvl0g7ezknpzh5","2026-04-07 12:37:05.982","2026-04-18 04:56:27.471","5","10","TMP-5I44EQ","shree-kamakshi-temple","true",,,,,,"shree-kamakshi-temple","slug","TEMPLE_RDP29","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""05:30 AM"",""active"":true},{""end"":""09:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnpn60ht00hhl0g73xvmcxbm","Shri Chandreshwar Bhootnath Temple","Quepem (Paroda), Goa","Chandranath Hill, Paroda Village, Quepem Taluka, South Goa – 403705, India","Shri Chandreshwar Bhootnath Temple is one of the oldest and most historically significant temples in Goa, located atop the scenic Chandranath Hill in South Goa. The temple is dedicated to Lord Shiva in the form of Chandreshwar, meaning “Lord of the Moon,” along with Bhootnath, another powerful form of Shiva.

The temple is believed to be over 2000 years old and is associated with the Bhoja dynasty, who once ruled this region and considered Lord Chandreshwar their patron deity.

A unique feature of the temple is its sacred Shivling, which is positioned in such a way that moonlight falls directly on it during full moon nights. It is believed that water droplets appear on the Shivling when touched by moon rays, adding to its mystical significance.

Surrounded by dense greenery and offering panoramic views from the hilltop, the temple provides a peaceful and spiritual atmosphere. Major festivals like Mahashivratri, Hanuman Jayanti, and Dussehra are celebrated with great devotion, attracting many devotees.",,"/uploads/temples/1775628169919-cropped-image.jpg",,,"[]",,"4.5","0","Lord Shiva","false","","1212121212","https://Chandreshwarbhootnath.in","https://maps.google.com/?q=Shri+Chandreshwar+Bhootnath+Temple+Goa","","false","cmnpn60ht00hgl0g713x7o3fv","2026-04-08 06:02:49.985","2026-04-15 12:20:58.134","5","10","TMP-0U5RCC","chandreshwar-","true",,,,,,"chandreshwar-","slug","TEMPLE_NH5K6","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""08:00 AM"",""active"":true},{""end"":""08:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnpooefm00ipl0g7l6fqi6ky","Shri Vijayadurga Temple","Keri, Ponda, Goa","Keri, Betki, Ponda, Goa – 403404, India","Shri Vijayadurga Temple is a sacred and historically significant temple located in the serene village of Keri in Ponda, Goa. Dedicated to Goddess Vijayadurga, a powerful form of Durga, the temple is deeply revered as a Kuldevi by many Goan families.

The temple dates back to around 1560 and was relocated from Sancoale during the Portuguese period to protect the deity. It showcases beautiful traditional Goan temple architecture, including a grand mandap, deepastambha (lamp tower), and intricate Kaavi art on the walls.

Surrounded by lush greenery and peaceful natural surroundings, the temple offers a calm and spiritual atmosphere. Festivals like Navratri and Jatra are celebrated with great devotion, attracting devotees from across Goa and beyond.",,"/uploads/temples/1775630707388-cropped-image.jpg",,,"[""/uploads/temples/1775630707398-cropped-image.jpg""]",,"4.3","0","Vijayadurga","false","","9172077899","http://www.shrivijayadurga.org","https://maps.google.com/?q=Shri+Vijayadurga+Temple+Keri+Goa","2000","false","cmnpooefm00iol0g74rxc5ov5","2026-04-08 06:45:07.474","2026-04-15 12:20:58.134","5","10","TMP-2S3VJA","vijydurga-temple","true",,,,,,"vijydurga-temple","slug","TEMPLE_BXSD4","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:30 AM"",""active"":true},{""end"":""08:30 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnpp2v7j00irl0g724fkndrd","Shri Navadurga Temple","Madkai, Ponda, Goa","Madkai, Ponda Taluka, Goa – 403404, India","Shree Navadurga Temple is a highly revered and ancient temple located in the peaceful village of Madkai in Ponda, Goa. Dedicated to Goddess Navadurga, a fierce form of Durga known as Mahishasuramardini, the temple holds deep spiritual significance among devotees.

The temple is believed to be over 500 years old and was originally established in Ganvshi before being relocated to Madkai during the Portuguese era for protection.

The idol of the goddess stands in a unique posture with a slightly tilted neck, adding to its distinct identity. The temple complex also houses other deities like Ganesh, Betal, and Narayan, making it a spiritually rich destination.

Surrounded by greenery and a calm atmosphere, the temple attracts devotees throughout the year. Festivals like Navratri and the annual Jatra are celebrated with great devotion, drawing large gatherings of devotees.",,"/uploads/temples/1775631382323-cropped-image.jpg",,,"[]",,"4.2","0","Navadurga","false","","1212121212","","https://maps.google.com/?q=Shree+Navadurga+Temple+Madkai+Goa","","false","cmnpp2v7j00iql0g7xn730urm","2026-04-08 06:56:22.399","2026-04-15 12:20:58.134","5","10","TMP-75Q8TL","navadurga-temple","true",,,,,,"navadurga-temple","slug","TEMPLE_SVB84","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""07:00 AM"",""active"":true},{""end"":""10:00 PM"",""label"":""Evening"",""start"":""05:00 PM"",""active"":true}]"
"cmnppy07c00j0l0g7rr8ahf9t","Shri Rudreshwar Temple","Sanquelim (Bicholim Taluka), Goa","Rudreshwar Colony, Harvale, Sanquelim, Bicholim Taluka, North Goa, Goa – 403505, India","Shree Rudreshwar Devalay is a famous Hindu temple dedicated to Lord Shiva, located in the scenic village of Harvale in North Goa. The temple is built on an ancient sacred site and holds deep religious importance among devotees. It is especially known for its peaceful environment and natural beauty, as it is situated right beside the famous Arvalem (Harvalem) Waterfalls.

The idol of Lord Rudreshwar is uniquely positioned facing the waterfall, creating a divine and serene atmosphere for visitors. The temple is considered spiritually significant for performing rituals related to ancestors and last rites, making it an important pilgrimage site.

Devotees visit throughout the year, but the temple becomes highly crowded during the festival of Mahashivratri, which is celebrated with great devotion and उत्साह.

The surroundings of the temple include lush greenery, flowing river streams, and nearby ancient caves, enhancing its spiritual charm. Many visitors come not only for darshan but also to experience calmness and natural beauty together.

The temple is easily accessible and is a popular spot for both pilgrims and tourists. Its combination of religious importance and scenic location makes it one of the most peaceful and beautiful temples in Goa.",,"/uploads/temples/1775632835129-cropped-image.jpg",,,"[""/uploads/temples/1775632835134-cropped-image.jpg""]",,"4.5","0","Lord Shiva","false","","1212121212","https://rudreshwara.in","https://maps.google.com/?q=15.550383,74.0260349","","false","cmnppy07c00izl0g76xrrxsma","2026-04-08 07:20:35.209","2026-04-15 12:20:58.134","5","10","TMP-TEY8J9","rudreshwar","true",,,,,,"rudreshwar","slug","TEMPLE_RD0RL","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:00 AM"",""active"":true},{""end"":""09:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnpq8syn00j2l0g70qr1igf0","Shree Laxmi Narasimha","Veling (Ponda Taluka), Goa","Veling, Ponda Taluka, North Goa, Goa – 403404, India","Shree Laxmi Narasimha Temple is a historic Hindu temple located in the peaceful village of Veling in Goa’s Ponda region. The temple is dedicated to Lord Narasimha, the fourth incarnation of Lord Vishnu, along with Goddess Laxmi. It is believed that the original idol was shifted here from Salcete during the Portuguese period in the 16th century to protect it from destruction.

The present structure dates back to the 18th century and reflects traditional Goan temple architecture with sloping roofs and a serene courtyard. Inside the temple, visitors can see beautiful carvings and images depicting various avatars of Lord Vishnu, adding spiritual and artistic value to the site.

One of the main highlights of the temple is its sacred water tank surrounded by coconut trees, which enhances the peaceful and natural atmosphere. The temple is known for its calm surroundings, making it an ideal place for meditation and devotion.

Important festivals such as Ram Navami, Navratri, and the annual Jatra are celebrated here with great devotion and traditional rituals. The temple also hosts regular palkhi (palanquin) processions, attracting devotees from nearby regions.

The temple holds deep cultural and religious significance for the local community and remains a well-preserved symbol of Goa’s spiritual heritage. Its quiet and divine environment offers a unique experience compared to more crowded tourist temples.",,"/uploads/temples/1775633338967-cropped-image.jpg",,,"[]",,"4.5","0","Narasimha","false","","2121212121","https://laxminarsimha.in","https://maps.google.com/?q=15.4330694,73.9726116","","false","cmnpq8syn00j1l0g76cbmzgww","2026-04-08 07:28:59.039","2026-04-15 12:20:58.134","5","10","TMP-YHT15W","laxmi-narasimha","true",,,,,,"laxmi-narasimha","slug","TEMPLE_U5H8G","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:00 AM"",""active"":true},{""end"":""08:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnpu3wtv00l2l0g7ublefcz6","Shree Mallikarjun Devasthan, Canacona","Canacona (South Goa), Goa","near mallikarjun temple, Shristhal, Canacona, Mallikarjun, Goa 403702, India","Shree Mallikarjun Temple is one of the oldest and most revered Hindu temples located in the village of Shristhal in Canacona, South Goa. The temple is dedicated to Lord Mallikarjun, a form of Lord Shiva, and holds immense spiritual importance among devotees. It is believed that the temple was originally built in the 16th century by the ancestors of the Kshatriya Samaj and later renovated in 1778.

The temple is situated in a beautiful valley surrounded by lush greenery and hills, creating a peaceful and divine atmosphere for worship. The architecture of the temple is unique, featuring intricately carved wooden pillars depicting scenes from the Puranas and Mahabharata.

According to legend, this sacred place marks the reunion of Lord Shiva and Goddess Parvati after a long separation, making it spiritually significant for devotees.

The temple is also famous for its vibrant festivals such as the annual Jatra, Shigmo, and Veeramel, where traditional rituals and grand processions are held. During the Jatra, the deity is taken in a procession to the nearby beach for ritual bathing, attracting a large number of devotees.

Surrounded by nature and away from crowded tourist areas, the temple offers a calm and भक्तिमय environment. It is not only a place of worship but also a symbol of Goa’s rich cultural and religious heritage. Devotees visit throughout the year to seek blessings and experience spiritual peace.",,"/uploads/temples/1775639829173-cropped-image.jpg",,,"[""/uploads/temples/1775639829176-cropped-image.jpg""]",,"4.5","0","Lord Mallikarjun","false","","1212121212","https://www.goa.gov.in/places/mallikarjun-temple/","https://maps.google.com/?q=15.0227158,74.0763636","","false","cmnpu3wtv00l1l0g7cdj5dijz","2026-04-08 09:17:09.236","2026-04-15 12:20:58.134","5","10","TMP-ZTJZ84","malikarjun","true",,,,,,"malikarjun","slug","TEMPLE_7KT0E","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:00 AM"",""active"":true},{""end"":""08:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnpv2cfx00l6l0g7xy4uzr6x","Shree Purvas Betal Mandir","Amona (Bicholim Taluka), Goa","Shree Betal Temple, Amona Village, Bicholim Taluka, North Goa, Goa – 403505, India","Shree Purvas Betal Mandir is a well-known and ancient Hindu temple located in the peaceful village of Amona in North Goa. The temple is dedicated to Purvas Betal, a fierce warrior deity worshipped as a form of Lord Shiva in his Bhairava aspect.

The deity Betal is considered the Gram Devata (village deity) of Amona and holds great importance among local communities. The idol of Betal is unique, usually depicted in a standing posture symbolizing strength, courage, and protection.

Historically, the temple is believed to be centuries old and has undergone several renovations over time through traditional “jeernoddhar” (restoration). The present structure was supported by local devotees, including contributions from notable patrons.

Betal is revered as a guardian deity and is associated with valor and justice. Many devotees strongly believe that prayers offered here help in protection from negative energies and fulfillment of wishes.

The temple becomes lively during annual festivals and jatra, where the deity is taken in a grand procession, sometimes shown mounted on a horse, reflecting his warrior nature.

Surrounded by natural greenery and a calm village environment, the temple provides a spiritually powerful and peaceful experience for visitors. It continues to be a central place of worship and cultural heritage for many communities across Goa and beyond.",,"/uploads/temples/1775641435717-cropped-image.jpg",,,"[]",,"4.4","0","Purvas Betal","false","","1212121212","https://betaldevstan.in","https://maps.app.goo.gl/thsECBGVnLbpmvZh9","","false","cmnpv2cfx00l5l0g71shoamh4","2026-04-08 09:43:55.773","2026-04-15 12:20:58.134","5","10","TMP-50SQGP","betal-devstan","true",,,,,,"betal-devstan","slug","TEMPLE_MZQSC","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""05:00 AM"",""active"":true},{""end"":""08:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnpvez6800l8l0g7k5f8adi6","Shree Devi Lairaee Devasthan Temple","Shirgao (Bicholim Taluka), Goa","Shirgao Road, Assonora, Shirgao, Bicholim Taluka, North Goa, Goa – 403503, India","Shree Devi Lairaee Devasthan Temple is a highly revered Hindu temple located in the village of Shirgao in North Goa. The temple is dedicated to Goddess Lairaee, who is considered an incarnation of Goddess Parvati and is one of the famous “Seven Sister” deities of Goa.

The temple holds deep spiritual significance among devotees from Goa, Maharashtra, and Karnataka, and is especially important for the Goud Saraswat Brahmin community. The deity is uniquely worshipped in the form of a sacred Kalash (pot), symbolizing the divine cosmic energy (Adishakti).

The architecture of the temple reflects a blend of North Indian (Nagara) and South Indian (Dravidian) styles, making it visually distinctive and culturally rich.

One of the most famous aspects of this temple is the annual Shirgao Jatra, held in early May, which attracts thousands of devotees. The highlight of this festival is the Agnidivya ritual, where devotees walk barefoot on burning embers as an act of faith and devotion.

The temple is surrounded by a peaceful environment and traditional Goan village setting, offering a calm and spiritual experience to visitors. It is not only a place of worship but also a symbol of Goa’s unique religious traditions and communal harmony.

Devotees visit throughout the year to seek blessings, but the temple becomes especially vibrant during festivals, reflecting strong cultural heritage and devotion.",,"/uploads/temples/1775642025023-cropped-image.jpg",,,"[""/uploads/temples/1775642025026-cropped-image.jpg""]",,"4.3","0","Goddess Lairaee","false","","1212112121","https://www.goa.gov.in/places/the-lairai-mandir/","https://maps.google.com/?q=15.604391,73.899665","","false","cmnpvez6800l7l0g7n4vnnejl","2026-04-08 09:53:45.104","2026-04-15 12:20:58.134","5","10","TMP-3L4KGV","devi-lairaee","true",,,,,,"devi-lairaee","slug","TEMPLE_BIOZY","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""08:00 AM"",""active"":true},{""end"":""08:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnpw1rto00lal0g7cg9b4xtz","Shri Dev Bodgeshwar Sansthan","Mapusa, Goa","Mapusa Road, Mapusa, Bardez, North Goa, Goa – 403507, India","Shri Dev Bodgeshwar Sansthan is one of the most famous and spiritually significant temples located in Mapusa, North Goa. The temple is dedicated to Lord Bodgeshwar, also known as Kanakeshwar Baba, who is deeply revered by locals as the guardian deity (Rakhandar) of Mapusa.

The temple is situated amidst lush greenery and open surroundings, creating a peaceful and divine atmosphere for devotees. It is believed that Lord Bodgeshwar fulfills the wishes of devotees, and people offer prayers and vows (mannat) with strong faith.

The temple complex is spacious, well-maintained, and includes facilities for rituals and community events. A large banyan tree and deepastambha (lamp tower) are notable features within the premises, adding to its traditional charm.

One of the major highlights of the temple is the annual “Zatra” (jatra festival), held during December or January, which attracts thousands of devotees and tourists. This festival is celebrated with great devotion, fairs, and cultural activities.

The temple holds a special place in the hearts of local residents, who strongly believe that Lord Bodgeshwar protects the town and its people.

Its calm surroundings, spiritual importance, and strong cultural connection make it a must-visit religious place in Goa. Devotees visit throughout the year to seek blessings, peace, and fulfillment of their wishes.",,"/uploads/temples/1775643088589-cropped-image.jpg",,,"[]",,"4.2","0"," Lord Bageshwar","false","","1212121212","https://bageshwar.in","https://maps.app.goo.gl/rBSAN67wcC1z3Q6XA","","false","cmnpw1rto00l9l0g7ye5lpoeb","2026-04-08 10:11:28.668","2026-04-15 12:20:58.134","5","10","TMP-JJSTIN","bageshwar-temple","true",,,,,,"bageshwar-temple","slug","TEMPLE_W0L2M","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""07:30 AM"",""active"":true},{""end"":""09:30 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnpwmaoc00lcl0g77zeemtuh","Shree Gopinath Devasthan","Netravali (Sanguem Taluka), Goa","Near Budbud Tali, Taliwada, Neturlim, Netravali, Sanguem Taluka, South Goa, Goa – 403704, India","Shree Gopinath Devasthan is a peaceful and spiritually significant temple located in the scenic village of Netravali (Neturlim) in South Goa. The temple is dedicated to Lord Gopinath, a divine form of Lord Krishna, worshipped with deep devotion by local communities.

One of the most unique and fascinating features of this temple is the nearby natural phenomenon known as “Budbudyanchi Tali” (bubble lake). Devotees believe that when one claps or makes a sound near the water, bubbles start appearing on the surface, which is considered sacred and mysterious.

The temple is surrounded by dense greenery, hills, and a calm environment, making it an ideal place for meditation and spiritual peace. Its natural setting adds to the divine experience, attracting both devotees and nature lovers.

Historically, the temple holds importance among local devotees and is considered a sacred site for offering prayers and seeking blessings. The simple yet traditional Goan temple architecture reflects cultural heritage and devotion.

Festivals and religious rituals are celebrated here with great श्रद्धा, bringing together devotees from nearby villages. The temple remains less crowded compared to other popular temples, offering a शांत and divine atmosphere.

Visitors often combine their temple visit with exploration of nearby natural attractions, making it a spiritually enriching and refreshing experience.",,"/uploads/temples/1775644046145-cropped-image.jpg",,,"[]",,"4.5","0","Lord Gopinath","false","","1212121212","https://gopinathdevsthan.org","https://maps.app.goo.gl/yjS9U3mC4tkbXwZv5","","false","cmnpwmaoc00lbl0g7wkssrwu7","2026-04-08 10:27:26.22","2026-04-15 12:20:58.134","5","10","TMP-WXTK1T","gopinath-devsthan","true",,,,,,"gopinath-devsthan","slug","TEMPLE_B92K6","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""08:00 AM"",""active"":true},{""end"":""06:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnpwrin300lel0g7g517a5ks","Shree Morjai Temple","Morjim (Pernem Taluka), Goa","Morjim, Goa 403512, India","Shree Morjai Temple is an ancient and culturally significant Hindu temple located in the serene village of Morjim in North Goa. The temple is dedicated to Goddess Morjai, who is believed to be one of the seven divine sisters who settled in different parts of Goa along with their brother Khetoba.

The temple is surrounded by natural beauty, including coconut groves and peaceful village landscapes, creating a calm and spiritual atmosphere for devotees. It is known for its unique Goan architectural style and traditional design elements.

One of the most striking features of the temple is the rare and traditional “Kaavi art” seen on its walls, showcasing intricate geometric and floral patterns. These artworks reflect the rich cultural heritage of Goa and are carefully preserved.

The temple structure includes a beautifully designed Mukhmandap and Sabhamandap, with parts of the temple dating back to the early 20th century.

A major highlight of the temple is the famous “Kalas Utsav,” a grand festival celebrated once every few years, attracting devotees from across Goa and nearby regions.

Other festivals like Dussehra, Gudi Padwa, and annual Zatra are also celebrated with devotion and enthusiasm.

The temple holds strong spiritual importance among locals, and many devotees consider Goddess Morjai as their Kuldevi (family deity).

Its peaceful surroundings and religious significance make it a must-visit place for both devotees and travelers seeking spiritual calmness.",,"/uploads/temples/1775644345498-cropped-image.jpg",,,"[]",,"4.5","0","Goddess Morjai","false","","1212111212","","https://maps.app.goo.gl/5ywnGFZPf2wEonre9","","false","cmnpwrin300ldl0g7f0rto1ci","2026-04-08 10:31:29.823","2026-04-16 12:04:15.547","5","10","TMP-00PMDV","morjim-goa","true",,,,,,"morjim-goa","slug","TEMPLE_YHFSD","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:00 AM"",""active"":true},{""end"":""08:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
"cmnpy89iz00lml0g7w0zxcpk4","Shri Mulveer Devasthan","Pernem (North Goa), Goa","Shri Mulveer Devasthan, Malpe Village, Pernem Taluka, North Goa, Goa – 403512, India","Shri Mulveer Devasthan is an ancient and spiritually significant temple located in the peaceful village of Malpe in Pernem Taluka of North Goa. The temple is dedicated to Lord Shiva, worshipped here as Mulveer or Mahadev, and holds deep religious importance among local devotees.

The temple is believed to date back to the 12th century and is associated with the Kadamba dynasty, making it one of the historically important temples in the region.

Surrounded by natural beauty, the temple is known for its serene environment, dense greenery, and flowing natural spring water nearby, which adds to its divine atmosphere.

A unique attraction of this temple is the presence of a natural water source that flows throughout the year, and many devotees consider it sacred and pure.

The temple is easily accessible as it is located close to the highway, yet it maintains a शांत and spiritual ambiance away from city noise.

Festivals like Mahashivratri are celebrated here with great devotion, attracting a large number of devotees from nearby villages and regions.

The temple plays an important role in the religious and cultural life of Pernem and is often visited by devotees seeking peace, blessings, and spiritual strength.

Its combination of ancient heritage, natural surroundings, and religious importance makes it a must-visit temple in North Goa.",,"/uploads/temples/1775646750705-cropped-image.jpg",,,"[""/uploads/temples/1775646750707-cropped-image.jpg""]",,"4.5","0","Lord Shiva","false","","1212121212","https://mulveerdevsthan.org","https://maps.app.goo.gl/ScHxYw8BzvUeb4ua9","","false","cmnpy89iz00lll0g7ywjy2p2d","2026-04-08 11:12:30.779","2026-04-18 04:59:00.453","5","10","TMP-RE8QLI","shri-mulveer-devasthan","true",,,,,,"shri-mulveer-devasthan","slug","TEMPLE_C8FX2","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""07:00 AM"",""active"":true},{""end"":""10:00 PM"",""label"":""Evening"",""start"":""05:00 PM"",""active"":true}]"
"cmnq1rsne00lol0g755y7wn1n","Shree Nrusinha Parashurama Temple","Poinguinim, Canacona (South Goa), Goa","Shree Parashurama Temple, Poinguinim Village, Canacona Taluka, South Goa, Goa – 403702, India","Shree Nrusinha Parashurama Temple is a rare and spiritually important temple located in the serene village of Poinguinim in South Goa. The temple is dedicated to Lord Parashurama, who is believed to be the sixth incarnation of Lord Vishnu and is associated with the creation of the Konkan and western coastal region of India.

This temple is considered unique because temples dedicated to Lord Parashurama are very rare in India. The shrine also houses Lord Purushottam, and both deities are placed in separate sanctums facing each other, giving the temple a distinctive architectural layout.

The temple is surrounded by dense greenery and forested landscapes, offering a peaceful and divine environment for devotees. Its traditional Goan architecture includes carved wooden pillars, a mandap, and a pyramid-shaped shikhara.

According to mythology, Lord Parashurama is believed to have reclaimed land from the sea by throwing his axe, forming the Konkan belt including Goa. This belief adds great religious significance to the temple among devotees.

The temple also features a shrine dedicated to Kshetrapala (guardian deity), which is commonly seen in Goan temples. Devotees visit this temple seeking blessings for strength, courage, and protection.

Festivals related to Vaishnav traditions and local rituals are celebrated with devotion, attracting visitors from nearby regions.

Due to its calm surroundings and spiritual importance, the temple is not only a place of worship but also a peaceful retreat for meditation and reflection.",,"/uploads/temples/1775652700783-cropped-image.jpg",,,"[""/uploads/temples/1775652700793-cropped-image.jpg""]",,"4.5","0","Lord Parashurama","false","","1212121212","https://parashuramatemple.org ","https://maps.app.goo.gl/3Dc7tuU1mFDCUjcX9","","false","cmnq1rsne00lnl0g7m0rsbsue","2026-04-08 12:51:40.873","2026-04-15 12:20:58.134","5","10","TMP-NR659W","parashurama-","true",,,,,,"parashurama-","slug","TEMPLE_4F2MA","false","[{""end"":""01:00 PM"",""label"":""Morning"",""start"":""06:00 AM"",""active"":true},{""end"":""07:00 PM"",""label"":""Evening"",""start"":""01:00 PM"",""active"":true}]"
